timestamp_utc,mode,load,rep,controller_port,bottleneck_mbps,bottleneck_delay_ms,offered_background_mbps,ping_tx,ping_rx,ping_loss_pct,rtt_min_ms,rtt_avg_ms,rtt_max_ms,rtt_jitter_mdev_ms,control_tcp_throughput_mbps,background_udp_throughput_mbps,background_udp_jitter_ms,background_udp_loss_pct
2026-09-16T11:03:20Z,nsson_full,moderate,4,6633,20,3.0,12,30,30,0.0,10.087,10.228,13.775,0.658,8.99,12.6,0.005,0.0
