timestamp_utc,mode,load,rep,controller_port,bottleneck_mbps,bottleneck_delay_ms,offered_background_mbps,ping_tx,ping_rx,ping_loss_pct,rtt_min_ms,rtt_avg_ms,rtt_max_ms,rtt_jitter_mdev_ms,control_tcp_throughput_mbps,background_udp_throughput_mbps,background_udp_jitter_ms,background_udp_loss_pct
2026-09-16T11:10:34Z,baseline_sdn_iot,heavy,5,6633,20,3.0,19,30,13,56.6667,24.838,25.028,25.215,0.129,3.01,19.4,0.033,2.1
